"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-2136 0.0419810313575389 6 12 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.283677648784923
-1678 0.16662820451427 4 9 "GO:0071072;GO:1903726;GO:2001245;GO:2001246;GO:0150174" "negative regulation of phospholipid metabolic process" 0.535530914030427
106 0.948079641248973 2 5 "GO:0071076" "RNA 3' uridylation" 0.987107841503596
597 0.0985688974233011 3 102 "GO:0071103" "DNA conformation change" 0.422611617699903
1101 0.0872556646612327 8 32 "GO:0071108" "protein K48-linked deubiquitination" 0.398664831099899
141 0.862954362249155 6 20 "GO:0071156" "regulation of cell cycle arrest" 0.965503466137234
1134 0.349792826175263 4 9 "GO:0071168" "protein localization to chromatin" 0.714645226080185
28 0.924954778130982 3 156 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.978745312843703
-44 0.978660411468795 5 5 "GO:0071215" "cellular response to abscisic acid stimulus" 0.992907078090321
562 0.285461635576007 2 48 "GO:0071216" "cellular response to biotic stimulus" 0.652758722290288
1063 0.0888614546765739 3 34 "GO:0071219;GO:0071222" "cellular response to molecule of bacterial origin" 0.40264358191899
910 0.0343651452005438 2 72 "GO:0071229" "cellular response to acid chemical" 0.250364502065037
1644 0.0168684944636464 2 28 "GO:0071230" "cellular response to amino acid stimulus" 0.175334423429262
277 0.459281219998212 2 95 "GO:0071241;GO:0071248" "cellular response to inorganic substance" 0.784292079046149
540 0.639173104293274 2 10 "GO:0071242" "cellular response to ammonium ion" 0.868028254806085
-2006 0.14469663310299 2 7 "GO:0071243" "cellular response to arsenic-containing substance" 0.497359674669304
-1038 0.323070068181253 2 12 "GO:0071260" "cellular response to mechanical stimulus" 0.686142775002229
-969 0.23408346773128 2 20 "GO:0071265;GO:0071267;GO:0043102" "L-methionine biosynthetic process" 0.603651069018665
139 0.903873972261472 6 10 "GO:0071276" "cellular response to cadmium ion" 0.975756012268166
445 0.451262419833509 4 38 "GO:0071277" "cellular response to calcium ion" 0.780712267449454
-1064 0.43903244129928 3 7 "GO:0071285" "cellular response to lithium ion" 0.774224152521764
2453 0.025372533203964 2 11 "GO:0071300" "cellular response to retinoic acid" 0.212336069458424
216 0.255394141699081 2 377 "GO:0071310" "cellular response to organic substance" 0.623047666048538
-2189 0.178392481773 3 5 "GO:0071312" "cellular response to alkaloid" 0.54625877522973
-996 0.468723490507109 3 7 "GO:0071318" "cellular response to ATP" 0.787746110765374
-2365 0.00584251444078937 3 18 "GO:0071320" "cellular response to cAMP" 0.0975182092994682
-367 0.594078290490457 2 28 "GO:0071322" "cellular response to carbohydrate stimulus" 0.846797238584648
471 0.203494686768583 2 97 "GO:0071345" "cellular response to cytokine stimulus" 0.576522260478699
1778 0.196069197446108 4 7 "GO:0071361" "cellular response to ethanol" 0.567766956752725
-1107 0.335820715450067 5 10 "GO:0071371;GO:0071372" "cellular response to gonadotropin stimulus" 0.700103569526043
481 0.585571088613613 4 17 "GO:0071383;GO:0071384;GO:0071385" "cellular response to steroid hormone stimulus" 0.840824016469573
764 0.052373619640819 3 86 "GO:0071396" "cellular response to lipid" 0.315602071601818
-1019 0.428166353316718 2 8 "GO:0071398" "cellular response to fatty acid" 0.768050984300092
-254 0.494971875052959 3 96 "GO:0071407" "cellular response to organic cyclic compound" 0.803655734922689
-123 0.672548194070937 2 158 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.886349504135687
-1439 0.376337441147483 2 5 "GO:0071421" "manganese ion transmembrane transport" 0.73301546372756
-719 0.600897929698517 6 7 "GO:0071440" "regulation of histone H3-K14 acetylation" 0.849475204611038
-1051 0.518306282605845 3 5 "GO:0071441" "negative regulation of histone H3-K14 acetylation" 0.811979273303506
875 0.174057992135359 2 32 "GO:0071453" "cellular response to oxygen levels" 0.540019446625007
261 0.872543230912687 3 5 "GO:0071455" "cellular response to hyperoxia" 0.967972516578688
-1920 0.238023077520759 2 5 "GO:0071466" "cellular response to xenobiotic stimulus" 0.605463245461732
26 0.977588042337846 4 15 "GO:0071467" "cellular response to pH" 0.992907078090321
-1666 0.195404629255803 2 8 "GO:0071468" "cellular response to acidic pH" 0.566959601463907
-72 0.901018602730476 3 40 "GO:0071470" "cellular response to osmotic stress" 0.975538938294651
-1532 0.162495795977014 4 11 "GO:0071472" "cellular response to salt stress" 0.530629922749345
2013 0.216039288798832 4 5 "GO:0071474" "cellular hyperosmotic response" 0.592453775833955
-1569 0.172803520928969 4 10 "GO:0071476" "cellular hypotonic response" 0.538527987611474
769 0.39793038559715 3 16 "GO:0071480" "cellular response to gamma radiation" 0.742758886134096
1538 0.231711043400497 3 8 "GO:0071481" "cellular response to X-ray" 0.602697865102537
183 0.641359940590375 2 86 "GO:0071482;GO:0071478" "cellular response to radiation" 0.868456261966734
-94 0.706779446734171 3 215 "GO:0071495" "cellular response to endogenous stimulus" 0.90192936104377
-175 0.906026229400602 3 6 "GO:0071500" "cellular response to nitrosative stress" 0.975756012268166
-414 0.693366385797305 3 12 "GO:0071539;GO:1905508" "protein localization to microtubule organizing center" 0.897550535365637
1247 0.216714161193234 3 13 "GO:0071548;GO:0071549" "response to dexamethasone" 0.593052645572048
-594 0.129080232015222 2 87 "GO:0071555;GO:0071554" "cell wall organization or biogenesis" 0.47829551809722
-135 0.916556290201308 3 8 "GO:0071559;GO:0071560" "cellular response to transforming growth factor beta stimulus" 0.977698177015052
-1457 0.134008661144932 2 14 "GO:0071577" "zinc ion transmembrane transport" 0.481661596591397
3613 0.0263691267683736 2 5 "GO:0071596" "ubiquitin-dependent protein catabolic process via the N-end rule pathway" 0.214775061924913
1806 0.000403123900607506 2 51 "GO:0071616;GO:0034030;GO:0034033;GO:0035384;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 0.0161869750859322
-2337 0.115675188974438 2 6 "GO:0071637" "regulation of monocyte chemotactic protein-1 production" 0.457559432439242
166 0.874161017988012 3 12 "GO:0071669" "plant-type cell wall organization or biogenesis" 0.968044659538037
-995 0.306335153066976 5 14 "GO:0071674" "mononuclear cell migration" 0.674913459747012
-1733 0.0859314528591047 5 13 "GO:0071675" "regulation of mononuclear cell migration" 0.397397283654066
-1461 0.228243823863611 2 9 "GO:0071677" "positive regulation of mononuclear cell migration" 0.602697865102537
654 0.446162624869967 2 18 "GO:0071709" "membrane assembly" 0.777294585505625
1787 0.0244499720466034 5 21 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.208527952090433
969 0.451127967814448 7 8 "GO:0071715;GO:1901571" "fatty acid derivative transport" 0.780712267449454
-860 0.562414470639355 2 6 "GO:0071763" "nuclear membrane organization" 0.831918178398572
658 0.0484344225046719 5 120 "GO:0071824" "protein-DNA complex subunit organization" 0.303241601768381
-914 0.384337010315809 5 12 "GO:0071825;GO:0071827" "protein-lipid complex subunit organization" 0.737249129572264
-1053 0.412910976093784 2 8 "GO:0071850" "mitotic cell cycle arrest" 0.758274510188057
329 0.775190270536547 4 10 "GO:0071867;GO:0071868;GO:0071869;GO:0071870" "cellular response to catecholamine stimulus" 0.934730650480308
-1761 0.279066621740827 2 5 "GO:0071871;GO:0071872" "response to epinephrine" 0.644847900449151
-148 0.73599698580203 3 69 "GO:0071897" "DNA biosynthetic process" 0.913878235032284
-432 0.0958503340847355 5 200 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.420362245633548
138 0.796730605569123 7 46 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.943557139591964
-671 0.0470359599404887 4 117 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.298513934211977
-352 0.759381377937194 2 10 "GO:0071940;GO:0070726" "fungal-type cell wall assembly" 0.926702698499627
-59 0.918760915627268 3 40 "GO:0071941" "nitrogen cycle metabolic process" 0.977698177015052
302 0.792701483863671 2 10 "GO:0071963" "establishment or maintenance of cell polarity regulating cell shape" 0.941879164384874
-3826 0.00539960331363873 4 7 "GO:0071966" "fungal-type cell wall polysaccharide metabolic process" 0.094742619486367
574 0.724352040101624 2 5 "GO:0072001" "renal system development" 0.908612199249681
-490 0.741300980529484 3 6 "GO:0072078;GO:0072088;GO:0072156" "nephron tubule morphogenesis" 0.916693187649134
-1375 0.130710424129294 2 16 "GO:0072089" "stem cell proliferation" 0.479795445202992
-1002 0.320968703532175 3 13 "GO:0072091" "regulation of stem cell proliferation" 0.685861170432577
-418 0.797297577337395 4 5 "GO:0072319" "vesicle uncoating" 0.943557139591964
-723 0.351286472629142 5 22 "GO:0072321" "chaperone-mediated protein transport" 0.71596685779493
-1369 5.0632543572371e-05 4 117 "GO:0072329" "monocarboxylic acid catabolic process" 0.00341034680577776
521 0.0433358266568167 2 202 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.287011433598693
-111 0.873721420958376 5 27 "GO:0072331" "signal transduction by p53 class mediator" 0.968044659538037
-1094 0.341926410370554 2 10 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.706109335551784
-606 0.709467496058415 3 5 "GO:0072334" "UDP-galactose transmembrane transport" 0.903425505210046
-695 0.566430465530531 3 9 "GO:0072337" "modified amino acid transport" 0.833291264169526
518 0.594240937766551 4 14 "GO:0072344" "rescue of stalled ribosome" 0.846797238584648
-670 0.290323920931151 4 33 "GO:0072348" "sulfur compound transport" 0.657123411278312
122 0.915319988459097 3 10 "GO:0072376" "protein activation cascade" 0.977589839336366
268 0.783028142195538 6 14 "GO:0072382;GO:0072385" "minus-end-directed vesicle transport along microtubule" 0.938824439221524
-727 0.596925656321358 5 7 "GO:0072383;GO:0072386" "plus-end-directed organelle transport along microtubule" 0.848076872150707
158 0.724539900263754 2 66 "GO:0072384" "organelle transport along microtubule" 0.908612199249681
521 0.748644393520632 3 5 "GO:0072396" "response to cell cycle checkpoint signaling" 0.921070740506143
184 0.886300781149785 2 8 "GO:0072425" "signal transduction involved in G2 DNA damage checkpoint" 0.971441486110631
487 0.581310881127348 2 17 "GO:0072488" "ammonium transmembrane transport" 0.840824016469573
-51 0.864741869078617 7 151 "GO:0072507;GO:0072503;GO:0006874;GO:0055074" "divalent inorganic cation homeostasis" 0.965897765163416
-148 0.788124815451808 2 44 "GO:0072525" "pyridine-containing compound biosynthetic process" 0.940232233120735
-1468 0.367054132469403 3 5 "GO:0072526" "pyridine-containing compound catabolic process" 0.727500254202267
-731 0.0664131204639738 4 84 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.351465039303476
-1270 0.24694776521989 2 11 "GO:0072529" "pyrimidine-containing compound catabolic process" 0.6174287925253
-781 0.439042642555723 2 13 "GO:0072530" "purine-containing compound transmembrane transport" 0.774224152521764
-1944 0.0122511948444678 2 22 "GO:0072531" "pyrimidine-containing compound transmembrane transport" 0.144522569690671
520 0.475066564161037 2 25 "GO:0072583" "clathrin-dependent endocytosis" 0.79244248919844
-79 0.830471875385097 2 99 "GO:0072593" "reactive oxygen species metabolic process" 0.952668120274371
275 0.228194774679436 3 260 "GO:0072594" "establishment of protein localization to organelle" 0.602697865102537
-946 0.212867680220615 3 23 "GO:0072595" "maintenance of protein localization in organelle" 0.589710879774244
429 0.445173438687089 2 42 "GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.776979768644344
-630 0.00862955424503007 2 234 "GO:0072657" "protein localization to membrane" 0.118542824102781
2745 0.04590819355315 6 7 "GO:0072658;GO:0072660" "maintenance of protein location in plasma membrane" 0.294037755027537
68 0.932216631894734 4 21 "GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.981330137331084
1726 0.179591969018868 2 8 "GO:0072710;GO:0072711" "response to hydroxyurea" 0.547974320146361
-991 0.326317076293362 3 13 "GO:0072718" "response to cisplatin" 0.68997473954485
-415 0.746790298541986 4 8 "GO:0075071;GO:0075044" "modulation by symbiont of host autophagy" 0.920240715224208
320 0.792069823543847 5 9 "GO:0080009" "mRNA methylation" 0.941879164384874
128 0.931601007913263 2 6 "GO:0080022" "primary root development" 0.981176748813565
-990 0.471598884508761 5 7 "GO:0080110" "sporopollenin biosynthetic process" 0.79012535439019
80 0.605830731902257 4 578 "GO:0080134" "regulation of response to stress" 0.85079675405952
-152 0.450138430563181 2 335 "GO:0080135" "regulation of cellular response to stress" 0.779990907067155
275 0.866057295345425 5 5 "GO:0080144" "amino acid homeostasis" 0.966078785120192
-655 0.610421609686533 2 8 "GO:0080147" "root hair cell development" 0.853119358116118
103 0.928511413100476 3 10 "GO:0080167" "response to karrikin" 0.979839928472523
1010 0.46255854492329 2 7 "GO:0080182" "histone H3-K4 trimethylation" 0.784292079046149
-494 0.6678458853528 2 10 "GO:0080187;GO:0097501;GO:1990169" "stress response to metal ion" 0.885091849328243
-950 0.489510946855893 5 7 "GO:0085020;GO:0044314" "protein K6-linked ubiquitination" 0.801331914570839
1026 0.328543516414598 2 12 "GO:0086010" "membrane depolarization during action potential" 0.69263301855834
-1958 0.187429189904221 2 6 "GO:0086036;GO:0098904" "regulation of cardiac muscle cell membrane potential" 0.557481693048452
-552 0.710137794036144 5 6 "GO:0089718" "amino acid import across plasma membrane" 0.903575694056958
-1803 0.189815040071375 2 7 "GO:0090025;GO:0090026" "regulation of monocyte chemotaxis" 0.559793508007106
-404 0.803950711415903 2 5 "GO:0090042" "tubulin deacetylation" 0.945834266311949
182 0.491216775539415 2 193 "GO:0090068;GO:0045787" "positive regulation of cell cycle" 0.801766724621143
1647 0.116883085018297 2 12 "GO:0090069" "regulation of ribosome biogenesis" 0.457744892189865
-1583 0.168837276602197 4 10 "GO:0090075" "relaxation of muscle" 0.53652166739808
-239 0.835698113437747 2 10 "GO:0090083;GO:0090084" "regulation of inclusion body assembly" 0.955083558214568
-705 0.239361361680324 3 37 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.608028876894332
231 0.826060992005075 2 12 "GO:0090100;GO:0030513" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.951579035174916
-896 0.248075107070248 3 22 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.6174287925253
-1136 0.444298869692886 3 6 "GO:0090102" "cochlea development" 0.776314677756273
1199 0.323071746811134 4 9 "GO:0090110" "COPII-coated vesicle cargo loading" 0.686142775002229
170 0.908962437762712 2 6 "GO:0090114" "COPII-coated vesicle budding" 0.976031320351304
-185 0.885609673057365 5 8 "GO:0090140;GO:0090141" "regulation of mitochondrial fission" 0.971418888124594
-675 0.599562612603468 2 8 "GO:0090148" "membrane fission" 0.849096929278174
-539 0.086515792521913 2 135 "GO:0090150" "establishment of protein localization to membrane" 0.397852681890921
-424 0.674124739554017 3 13 "GO:0090151;GO:0051204" "establishment of protein localization to mitochondrial membrane" 0.886349504135687
-988 0.505885469221564 2 6 "GO:0090153;GO:1905038" "regulation of sphingolipid biosynthetic process" 0.805405154201011
-150 0.926657216693779 2 5 "GO:0090158" "endoplasmic reticulum membrane organization" 0.979676085294486
